State_Name,District_Name,Crop_Year,Season,Crop,Temperature,humidity,soil moisture, area,Production
Andhra Pradesh,GUNTUR,2001,Rabi       ,Varagu,34,55,62,400,300
Andhra Pradesh,GUNTUR,2001,Kharif     ,Arhar/Tur,35,50,59,27100,20700
Andhra Pradesh,GUNTUR,2001,Kharif     ,Bajra,25,55,55,100,100
Andhra Pradesh,GUNTUR,2001,Kharif     ,Castor seed,36,35,45,1400,200
Andhra Pradesh,GUNTUR,2001,Kharif     ,Cotton(lint),37,40,46,193600,120700
Andhra Pradesh,GUNTUR,2001,Kharif     ,Dry chillies,36,41,50,36500,130500
Andhra Pradesh,GUNTUR,2001,Kharif     ,Groundnut,37,42,55,300,400
Andhra Pradesh,GUNTUR,2001,Kharif     ,Jowar,36,40,54,600,200
Andhra Pradesh,GUNTUR,2001,Kharif     ,Maize,34,45,52,2300,4700
Andhra Pradesh,GUNTUR,2001,Kharif     ,Moong(Green Gram),34,55,62,11500,7200
Andhra Pradesh,GUNTUR,2001,Kharif     ,Rice,35,50,59,298400,921400
Andhra Pradesh,GUNTUR,2001,Kharif     ,Sesamum,25,55,55,1900,300
Andhra Pradesh,GUNTUR,2001,Kharif     ,Urad,36,35,45,3900,3000
Andhra Pradesh,GUNTUR,2001,Rabi       ,Arhar/Tur,37,40,46,200,200
Andhra Pradesh,GUNTUR,2001,Rabi       ,Bajra,36,41,50,200,200
Andhra Pradesh,GUNTUR,2001,Rabi       ,Dry chillies,37,42,55,400,900
Andhra Pradesh,GUNTUR,2001,Rabi       ,Gram,36,40,54,1400,2700
Andhra Pradesh,GUNTUR,2001,Rabi       ,Groundnut,34,45,52,5900,9300
Andhra Pradesh,GUNTUR,2001,Rabi       ,Jowar,34,55,62,800,1000
Andhra Pradesh,GUNTUR,2001,Rabi       ,Maize,35,50,59,2800,14100
Andhra Pradesh,GUNTUR,2001,Rabi       ,Moong(Green Gram),25,55,55,5000,2000
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rice,36,35,45,29100,99900
Andhra Pradesh,GUNTUR,2001,Rabi       ,Sesamum,37,40,46,6000,2700
Andhra Pradesh,GUNTUR,2001,Rabi       ,Urad,36,41,50,127100,107400
Andhra Pradesh,GUNTUR,2001,Rabi       ,Varagu,37,42,55,100,100
Andhra Pradesh,GUNTUR,2001,Whole Year ,Sugarcane,36,40,54,2100,150300
Andhra Pradesh,GUNTUR,2001,Whole Year ,Tobacco,34,45,52,9900,13600
Andhra Pradesh,GUNTUR,2001,Kharif     ,Bajra,34,55,62,142,159
Andhra Pradesh,GUNTUR,2001,Kharif     ,Castor seed,35,50,59,1431,124
Andhra Pradesh,GUNTUR,2001,Kharif     ,Cotton(lint),25,55,55,139425,252605
Andhra Pradesh,GUNTUR,2001,Kharif     ,Groundnut,36,35,45,545,529
Andhra Pradesh,GUNTUR,2001,Kharif     ,Jowar,37,40,46,262,67
Andhra Pradesh,GUNTUR,2001,Kharif     ,Maize,36,41,50,3853,10946
Andhra Pradesh,GUNTUR,2001,Kharif     ,Masoor,37,42,55,36964,21439
Andhra Pradesh,GUNTUR,2001,Kharif     ,Moong(Green Gram),36,40,54,12144,8622
Andhra Pradesh,GUNTUR,2001,Kharif     ,Rice,34,45,52,302886,969414
Andhra Pradesh,GUNTUR,2001,Kharif     ,Sesamum,34,55,62,12093,5672
Andhra Pradesh,GUNTUR,2001,Kharif     ,Sunflower,35,50,59,23,8
Andhra Pradesh,GUNTUR,2001,Kharif     ,Urad,25,55,55,6146,3749
Andhra Pradesh,GUNTUR,2001,Rabi       ,Gram,36,35,45,868,965
Andhra Pradesh,GUNTUR,2001,Rabi       ,Groundnut,37,40,46,3450,7800
Andhra Pradesh,GUNTUR,2001,Rabi       ,Jowar,36,41,50,940,374
Andhra Pradesh,GUNTUR,2001,Rabi       ,Maize,37,42,55,3755,18178
Andhra Pradesh,GUNTUR,2001,Rabi       ,Masoor,36,40,54,977,567
Andhra Pradesh,GUNTUR,2001,Rabi       ,Moong(Green Gram),34,45,52,3684,950
Andhra Pradesh,GUNTUR,2001,Rabi       ,Ragi,34,55,62,10,17
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rapeseed &Mustard,35,50,59,850,151
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rice,25,55,55,14822,53167
Andhra Pradesh,GUNTUR,2001,Rabi       ,Sesamum,36,35,45,1545,355
Andhra Pradesh,GUNTUR,2001,Rabi       ,Urad,37,40,46,136538,114146
Andhra Pradesh,GUNTUR,2001,Whole Year ,Dry chillies,36,41,50,59256,111260
Andhra Pradesh,GUNTUR,2001,Whole Year ,Onion,37,42,55,1593,23110
Andhra Pradesh,GUNTUR,2001,Whole Year ,Sugarcane,36,40,54,2229,182780
Andhra Pradesh,GUNTUR,2001,Whole Year ,Tobacco,34,45,52,8534,16308
Andhra Pradesh,GUNTUR,2001,Kharif     ,Arhar/Tur,34,55,62,42388,16786
Andhra Pradesh,GUNTUR,2001,Kharif     ,Bajra,35,50,59,406,550
Andhra Pradesh,GUNTUR,2001,Kharif     ,Castor seed,25,55,55,3720,1038
Andhra Pradesh,GUNTUR,2001,Kharif     ,Cotton(lint),36,35,45,125251,252712
Andhra Pradesh,GUNTUR,2001,Kharif     ,Dry chillies,37,40,46,50294,147965
Andhra Pradesh,GUNTUR,2001,Kharif     ,Groundnut,36,41,50,255,278
Andhra Pradesh,GUNTUR,2001,Kharif     ,Jowar,37,42,55,181,67
Andhra Pradesh,GUNTUR,2001,Kharif     ,Maize,36,40,54,5281,13752
Andhra Pradesh,GUNTUR,2001,Kharif     ,Moong(Green Gram),34,45,52,20785,14612
Andhra Pradesh,GUNTUR,2001,Kharif     ,Onion,34,55,62,376,5247
Andhra Pradesh,GUNTUR,2001,Kharif     ,Rice,35,50,59,292899,987363
Andhra Pradesh,GUNTUR,2001,Kharif     ,Sesamum,25,55,55,16160,3749
Andhra Pradesh,GUNTUR,2001,Kharif     ,Urad,36,35,45,9324,550
Andhra Pradesh,GUNTUR,2001,Rabi       ,Arhar/Tur,37,40,46,1115,442
Andhra Pradesh,GUNTUR,2001,Rabi       ,Bajra,36,41,50,31,42
Andhra Pradesh,GUNTUR,2001,Rabi       ,Dry chillies,37,42,55,664,1370
Andhra Pradesh,GUNTUR,2001,Rabi       ,Gram,36,40,54,1452,3453
Andhra Pradesh,GUNTUR,2001,Rabi       ,Groundnut,34,45,52,3984,8956
Andhra Pradesh,GUNTUR,2001,Rabi       ,Horse-gram,34,55,62,6,1
Andhra Pradesh,GUNTUR,2001,Rabi       ,Jowar,35,50,59,718,626
Andhra Pradesh,GUNTUR,2001,Rabi       ,Maize,25,55,55,4516,24314
Andhra Pradesh,GUNTUR,2001,Rabi       ,Moong(Green Gram),36,35,45,6920,2318
Andhra Pradesh,GUNTUR,2001,Rabi       ,Onion,37,40,46,816,14792
Andhra Pradesh,GUNTUR,2001,Rabi       ,Ragi,36,41,50,23,42
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rapeseed &Mustard,37,42,55,1331,98
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rice,36,40,54,12692,49600
Andhra Pradesh,GUNTUR,2001,Rabi       ,Sesamum,34,45,52,290,61
Andhra Pradesh,GUNTUR,2001,Rabi       ,Small millets,34,55,62,89,67
Andhra Pradesh,GUNTUR,2001,Rabi       ,Urad,35,50,59,165179,128840
Andhra Pradesh,GUNTUR,2001,Rabi       ,Varagu,25,55,55,89,67
Andhra Pradesh,GUNTUR,2001,Whole Year ,Banana,36,35,45,7612,141059
Andhra Pradesh,GUNTUR,2001,Whole Year ,Cashewnut,37,40,46,97,21
Andhra Pradesh,GUNTUR,2001,Whole Year ,Coconut ,36,41,50,519,5555550
Andhra Pradesh,GUNTUR,2001,Whole Year ,Coriander,37,42,55,35,26
Andhra Pradesh,GUNTUR,2001,Whole Year ,Sugarcane,36,40,54,1696,135426
Andhra Pradesh,GUNTUR,2001,Whole Year ,Sweet potato,34,45,52,90,2543
Andhra Pradesh,GUNTUR,2001,Whole Year ,Tobacco,34,55,62,2345,
Andhra Pradesh,GUNTUR,2001,Whole Year ,Turmeric,35,50,59,4902,25647
Andhra Pradesh,GUNTUR,2001,Kharif     ,Arhar/Tur,25,55,55,39203,29873
Andhra Pradesh,GUNTUR,2001,Kharif     ,Bajra,36,35,45,77,76
Andhra Pradesh,GUNTUR,2001,Kharif     ,Castor seed,37,40,46,3400,1469
Andhra Pradesh,GUNTUR,2001,Kharif     ,Cotton(lint),36,41,50,126285,378112
Andhra Pradesh,GUNTUR,2001,Kharif     ,Dry chillies,37,42,55,51052,203953
Andhra Pradesh,GUNTUR,2001,Kharif     ,Groundnut,36,40,54,189,138
Andhra Pradesh,GUNTUR,2001,Kharif     ,Jowar,34,45,52,184,105
Andhra Pradesh,GUNTUR,2001,Kharif     ,Maize,34,55,62,2549,6814
Andhra Pradesh,GUNTUR,2001,Kharif     ,Moong(Green Gram),35,50,59,10504,3414
Andhra Pradesh,GUNTUR,2001,Kharif     ,Onion,25,55,55,693,9615
Andhra Pradesh,GUNTUR,2001,Kharif     ,Rice,36,35,45,272468,935110
Andhra Pradesh,GUNTUR,2001,Kharif     ,Sesamum,37,40,46,7695,1293
Andhra Pradesh,GUNTUR,2001,Kharif     ,Urad,36,41,50,9551,3448
Andhra Pradesh,GUNTUR,2001,Rabi       ,Arhar/Tur,37,42,55,770,587
Andhra Pradesh,GUNTUR,2001,Rabi       ,Bajra,36,40,54,43,43
Andhra Pradesh,GUNTUR,2001,Rabi       ,Dry chillies,34,45,52,515,1036
Andhra Pradesh,GUNTUR,2001,Rabi       ,Gram,34,55,62,2820,5285
Andhra Pradesh,GUNTUR,2001,Rabi       ,Groundnut,35,50,59,5092,12954
Andhra Pradesh,GUNTUR,2001,Rabi       ,Jowar,25,55,55,398,294
Andhra Pradesh,GUNTUR,2001,Rabi       ,Maize,36,35,45,4369,28281
Andhra Pradesh,GUNTUR,2001,Rabi       ,Moong(Green Gram),37,40,46,3410,1405
Andhra Pradesh,GUNTUR,2001,Rabi       ,Onion,36,41,50,883,11504
Andhra Pradesh,GUNTUR,2001,Rabi       ,Ragi,37,42,55,8,15
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rapeseed &Mustard,36,40,54,1242,324
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rice,34,45,52,44917,181060
Andhra Pradesh,GUNTUR,2001,Rabi       ,Sesamum,34,55,62,100,25
Andhra Pradesh,GUNTUR,2001,Rabi       ,Small millets,35,50,59,15,12
Andhra Pradesh,GUNTUR,2001,Rabi       ,Urad,25,55,55,154060,118164
Andhra Pradesh,GUNTUR,2001,Rabi       ,Varagu,36,35,45,15,12
Andhra Pradesh,GUNTUR,2001,Whole Year ,Banana,37,40,46,7967,204939
Andhra Pradesh,GUNTUR,2001,Whole Year ,Cashewnut,36,41,50,150,41
Andhra Pradesh,GUNTUR,2001,Whole Year ,Coconut ,37,42,55,491,5426352
Andhra Pradesh,GUNTUR,2001,Whole Year ,Coriander,36,40,54,115,89
Andhra Pradesh,GUNTUR,2001,Whole Year ,Sugarcane,34,45,52,1700,139080
Andhra Pradesh,GUNTUR,2001,Whole Year ,Sweet potato,34,55,62,55,1544
Andhra Pradesh,GUNTUR,2001,Whole Year ,Tobacco,35,50,59,2857,4480
Andhra Pradesh,GUNTUR,2001,Whole Year ,Turmeric,25,55,55,4266,22964
Andhra Pradesh,GUNTUR,2001,Kharif     ,Arhar/Tur,36,35,45,37456,19290
Andhra Pradesh,GUNTUR,2001,Kharif     ,Bajra,37,40,46,419,356
Andhra Pradesh,GUNTUR,2001,Kharif     ,Castor seed,36,41,50,2684,827
Andhra Pradesh,GUNTUR,2001,Kharif     ,Cotton(lint),37,42,55,98628,186813
Andhra Pradesh,GUNTUR,2001,Kharif     ,Dry chillies,36,40,54,58658,118606
Andhra Pradesh,GUNTUR,2001,Kharif     ,Groundnut,34,45,52,161,141
Andhra Pradesh,GUNTUR,2001,Kharif     ,Jowar,34,55,62,76,25
Andhra Pradesh,GUNTUR,2001,Kharif     ,Maize,35,50,59,2327,2255
Andhra Pradesh,GUNTUR,2001,Kharif     ,Moong(Green Gram),25,55,55,8146,978
Andhra Pradesh,GUNTUR,2001,Kharif     ,Onion,36,35,45,806,9635
Andhra Pradesh,GUNTUR,2001,Kharif     ,Rice,37,40,46,202953,646811
Andhra Pradesh,GUNTUR,2001,Kharif     ,Sesamum,36,41,50,6345,609
Andhra Pradesh,GUNTUR,2001,Kharif     ,Soyabean,37,42,55,2376,0
Andhra Pradesh,GUNTUR,2001,Kharif     ,Sunflower,36,40,54,44,48
Andhra Pradesh,GUNTUR,2001,Kharif     ,Urad,34,45,52,3217,167
Andhra Pradesh,GUNTUR,2001,Rabi       ,Arhar/Tur,34,55,62,1314,677
Andhra Pradesh,GUNTUR,2001,Rabi       ,Bajra,35,50,59,6,5
Andhra Pradesh,GUNTUR,2001,Rabi       ,Dry chillies,25,55,55,658,1094
Andhra Pradesh,GUNTUR,2001,Rabi       ,Gram,36,35,45,9847,12909
Andhra Pradesh,GUNTUR,2001,Rabi       ,Groundnut,37,40,46,3624,7802
Andhra Pradesh,GUNTUR,2001,Rabi       ,Horse-gram,36,41,50,9,3
Andhra Pradesh,GUNTUR,2001,Rabi       ,Jowar,37,42,55,8638,6928
Andhra Pradesh,GUNTUR,2001,Rabi       ,Maize,36,40,54,6450,44699
Andhra Pradesh,GUNTUR,2001,Rabi       ,Moong(Green Gram),34,45,52,5737,1624
Andhra Pradesh,GUNTUR,2001,Rabi       ,Onion,34,55,62,737,13565
Andhra Pradesh,GUNTUR,2001,Rabi       ,other oilseeds,35,50,59,51,63
Andhra Pradesh,GUNTUR,2001,Rabi       ,Ragi,25,55,55,5,7
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rapeseed &Mustard,36,35,45,1279,118
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rice,37,40,46,2716,7385
Andhra Pradesh,GUNTUR,2001,Rabi       ,Sesamum,36,41,50,83,15
Andhra Pradesh,GUNTUR,2001,Rabi       ,Small millets,37,42,55,182,66
Andhra Pradesh,GUNTUR,2001,Rabi       ,Urad,36,40,54,176210,116827
Andhra Pradesh,GUNTUR,2001,Whole Year ,Banana,34,45,52,6720,151697
Andhra Pradesh,GUNTUR,2001,Whole Year ,Beans & Mutter(Vegetable),34,55,62,466,2348
Andhra Pradesh,GUNTUR,2001,Whole Year ,Bhindi,35,50,59,1644,10018
Andhra Pradesh,GUNTUR,2001,Whole Year ,Bottle Gourd,25,55,55,316,0
Andhra Pradesh,GUNTUR,2001,Whole Year ,Brinjal,36,35,45,1169,23076
Andhra Pradesh,GUNTUR,2001,Whole Year ,Cabbage,37,40,46,162,0
Andhra Pradesh,GUNTUR,2001,Whole Year ,Cashewnut,36,41,50,150,19
Andhra Pradesh,GUNTUR,2001,Whole Year ,Citrus Fruit,37,42,55,2007,8914
Andhra Pradesh,GUNTUR,2001,Whole Year ,Coconut ,36,40,54,399,4488408
Andhra Pradesh,GUNTUR,2001,Whole Year ,Coriander,34,45,52,64,35
Andhra Pradesh,GUNTUR,2002,Whole Year ,Cucumber,34,55,62,1555,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Mango,35,50,59,984,10186
Andhra Pradesh,GUNTUR,2002,Whole Year ,Orange,25,55,55,288,5124
Andhra Pradesh,GUNTUR,2002,Whole Year ,other fibres,36,35,45,6268,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Other Fresh Fruits,37,40,46,1359,6100
Andhra Pradesh,GUNTUR,2002,Whole Year ,Other Vegetables,36,41,50,5007,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Papaya,37,42,55,87,11349
Andhra Pradesh,GUNTUR,2002,Whole Year ,Pome Fruit,36,40,54,307,2323
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sugarcane,34,45,52,1738,114932
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sweet potato,34,55,62,58,1635
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tobacco,35,50,59,2592,2803
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tomato,25,55,55,1067,7291
Andhra Pradesh,GUNTUR,2002,Whole Year ,Turmeric,36,35,45,4625,29669
Andhra Pradesh,GUNTUR,2002,Kharif     ,Arhar/Tur,37,40,46,34020,17758
Andhra Pradesh,GUNTUR,2002,Kharif     ,Bajra,36,41,50,16082,21839
Andhra Pradesh,GUNTUR,2002,Kharif     ,Castor seed,37,42,55,4263,3338
Andhra Pradesh,GUNTUR,2002,Kharif     ,Cotton(lint),36,40,54,138925,485420
Andhra Pradesh,GUNTUR,2002,Kharif     ,Dry chillies,34,45,52,67122,338429
Andhra Pradesh,GUNTUR,2002,Kharif     ,Gram,34,55,62,44,79
Andhra Pradesh,GUNTUR,2002,Kharif     ,Groundnut,35,50,59,265,254
Andhra Pradesh,GUNTUR,2002,Kharif     ,Jowar,25,55,55,9610,28426
Andhra Pradesh,GUNTUR,2002,Kharif     ,Maize,36,35,45,3891,6677
Andhra Pradesh,GUNTUR,2002,Kharif     ,Moong(Green Gram),37,40,46,39752,17650
Andhra Pradesh,GUNTUR,2002,Kharif     ,Onion,36,41,50,439,6404
Andhra Pradesh,GUNTUR,2002,Kharif     ,Rice,37,42,55,170487,482990
Andhra Pradesh,GUNTUR,2002,Kharif     ,Sesamum,36,40,54,16291,4773
Andhra Pradesh,GUNTUR,2002,Kharif     ,Soyabean,34,45,52,1631,1796
Andhra Pradesh,GUNTUR,2002,Kharif     ,Sunflower,34,55,62,398,437
Andhra Pradesh,GUNTUR,2002,Kharif     ,Urad,35,50,59,1615,995
Andhra Pradesh,GUNTUR,2002,Rabi       ,Arhar/Tur,25,55,55,762,398
Andhra Pradesh,GUNTUR,2002,Rabi       ,Bajra,36,35,45,197,268
Andhra Pradesh,GUNTUR,2002,Rabi       ,Dry chillies,37,40,46,172,363
Andhra Pradesh,GUNTUR,2002,Rabi       ,Gram,36,41,50,17127,30656
Andhra Pradesh,GUNTUR,2002,Rabi       ,Groundnut,37,42,55,8348,11178
Andhra Pradesh,GUNTUR,2002,Rabi       ,Jowar,36,40,54,22318,41913
Andhra Pradesh,GUNTUR,2002,Rabi       ,Maize,34,45,52,22949,128514
Andhra Pradesh,GUNTUR,2002,Rabi       ,Moong(Green Gram),34,55,62,26217,7813
Andhra Pradesh,GUNTUR,2002,Rabi       ,Onion,35,50,59,428,3364
Andhra Pradesh,GUNTUR,2002,Rabi       ,other oilseeds,25,55,55,13,
Andhra Pradesh,GUNTUR,2002,Rabi       ,Rapeseed &Mustard,36,35,45,1135,280
Andhra Pradesh,GUNTUR,2002,Rabi       ,Rice,37,40,46,5772,16837
Andhra Pradesh,GUNTUR,2002,Rabi       ,Safflower,36,41,50,6,2
Andhra Pradesh,GUNTUR,2002,Rabi       ,Sesamum,37,42,55,1271,262
Andhra Pradesh,GUNTUR,2002,Rabi       ,Small millets,36,40,54,46,25
Andhra Pradesh,GUNTUR,2002,Rabi       ,Urad,34,45,52,65589,17119
Andhra Pradesh,GUNTUR,2002,Rabi       ,Varagu,34,55,62,46,25
Andhra Pradesh,GUNTUR,2002,Whole Year ,Banana,35,50,59,5681,42238
Andhra Pradesh,GUNTUR,2002,Whole Year ,Beans & Mutter(Vegetable),25,55,55,512,3505
Andhra Pradesh,GUNTUR,2002,Whole Year ,Bhindi,36,35,45,2308,14402
Andhra Pradesh,GUNTUR,2002,Whole Year ,Bottle Gourd,37,40,46,234,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Brinjal,36,41,50,1231,17657
Andhra Pradesh,GUNTUR,2002,Whole Year ,Cabbage,37,42,55,283,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Cashewnut,36,40,54,150,40
Andhra Pradesh,GUNTUR,2002,Whole Year ,Citrus Fruit,34,45,52,2020,10680
Andhra Pradesh,GUNTUR,2002,Whole Year ,Coconut ,34,55,62,380,4497480
Andhra Pradesh,GUNTUR,2002,Whole Year ,Coriander,35,50,59,195,148
Andhra Pradesh,GUNTUR,2002,Whole Year ,Cucumber,25,55,55,1888,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Mango,36,35,45,913,2552
Andhra Pradesh,GUNTUR,2002,Whole Year ,Orange,37,40,46,959,14549
Andhra Pradesh,GUNTUR,2002,Whole Year ,Other Fresh Fruits,36,41,50,1350,6537
Andhra Pradesh,GUNTUR,2002,Whole Year ,Other Vegetables,37,42,55,5430,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Papaya,36,40,54,88,7991
Andhra Pradesh,GUNTUR,2002,Whole Year ,Pome Fruit,34,45,52,285,2476
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sugarcane,34,55,62,1547,110569
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sweet potato,35,50,59,33,239
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tobacco,25,55,55,3181,7965
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tomato,36,35,45,1478,14161
Andhra Pradesh,GUNTUR,2002,Whole Year ,Turmeric,37,40,46,4289,30649
Andhra Pradesh,GUNTUR,2002,Kharif     ,Arhar/Tur,36,41,50,31557,30295
Andhra Pradesh,GUNTUR,2002,Kharif     ,Bajra,37,42,55,5824,1584
Andhra Pradesh,GUNTUR,2002,Kharif     ,Castor seed,36,40,54,4765,3135
Andhra Pradesh,GUNTUR,2002,Kharif     ,Cotton(lint),34,45,52,177868,593242
Andhra Pradesh,GUNTUR,2002,Kharif     ,Dry chillies,34,55,62,55534,272727
Andhra Pradesh,GUNTUR,2002,Kharif     ,Groundnut,35,50,59,184,176
Andhra Pradesh,GUNTUR,2002,Kharif     ,Jowar,25,55,55,1797,961
Andhra Pradesh,GUNTUR,2002,Kharif     ,Maize,36,35,45,2749,8121
Andhra Pradesh,GUNTUR,2002,Kharif     ,Mesta,37,40,46,6,51
Andhra Pradesh,GUNTUR,2002,Kharif     ,Moong(Green Gram),36,41,50,8480,3053
Andhra Pradesh,GUNTUR,2002,Kharif     ,Onion,37,42,55,845,14336
Andhra Pradesh,GUNTUR,2002,Kharif     ,Rice,36,40,54,240404,833961
Andhra Pradesh,GUNTUR,2002,Kharif     ,Sesamum,34,45,52,8839,3323
Andhra Pradesh,GUNTUR,2002,Kharif     ,Soyabean,34,55,62,1066,651
Andhra Pradesh,GUNTUR,2002,Kharif     ,Sunflower,35,50,59,260,167
Andhra Pradesh,GUNTUR,2002,Kharif     ,Urad,25,55,55,1039,501
Andhra Pradesh,GUNTUR,2002,Rabi       ,Arhar/Tur,36,35,45,559,537
Andhra Pradesh,GUNTUR,2002,Rabi       ,Bajra,37,40,46,10,3
Andhra Pradesh,GUNTUR,2002,Rabi       ,Dry chillies,36,41,50,271,699
Andhra Pradesh,GUNTUR,2002,Rabi       ,Gram,37,42,55,3719,5679
Andhra Pradesh,GUNTUR,2002,Rabi       ,Groundnut,36,40,54,4585,11582
Andhra Pradesh,GUNTUR,2002,Rabi       ,Jowar,34,45,52,1515,8043
Andhra Pradesh,GUNTUR,2002,Rabi       ,Maize,34,55,62,32788,279714
Andhra Pradesh,GUNTUR,2002,Rabi       ,Moong(Green Gram),35,50,59,7823,2801
Andhra Pradesh,GUNTUR,2002,Rabi       ,Onion,25,55,55,394,5344
Andhra Pradesh,GUNTUR,2002,Rabi       ,Ragi,36,35,45,11,18
Andhra Pradesh,GUNTUR,2002,Rabi       ,Rapeseed &Mustard,37,40,46,1356,92
Andhra Pradesh,GUNTUR,2002,Rabi       ,Rice,36,41,50,21247,70922
Andhra Pradesh,GUNTUR,2002,Rabi       ,Sesamum,37,42,55,805,190
Andhra Pradesh,GUNTUR,2002,Rabi       ,Small millets,36,40,54,5,3
Andhra Pradesh,GUNTUR,2002,Rabi       ,Sunflower,34,45,52,59,53
Andhra Pradesh,GUNTUR,2002,Rabi       ,Urad,34,55,62,67026,45041
Andhra Pradesh,GUNTUR,2002,Whole Year ,Banana,35,50,59,6340,180798
Andhra Pradesh,GUNTUR,2002,Whole Year ,Cashewnut,25,55,55,159,34
Andhra Pradesh,GUNTUR,2002,Whole Year ,Coconut ,36,35,45,215,2528312
Andhra Pradesh,GUNTUR,2002,Whole Year ,Coriander,37,40,46,16,10
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sugarcane,36,41,50,1972,150690
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sweet potato,37,42,55,48,439
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tapioca,36,40,54,5,36
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tobacco,34,45,52,3872,7020
Andhra Pradesh,GUNTUR,2002,Whole Year ,Turmeric,34,55,62,4846,34184
Andhra Pradesh,GUNTUR,2002,Kharif     ,Arhar/Tur,35,50,59,35956,31461
Andhra Pradesh,GUNTUR,2002,Kharif     ,Bajra,25,55,55,796,464
Andhra Pradesh,GUNTUR,2002,Kharif     ,Castor seed,36,35,45,6886,3759
Andhra Pradesh,GUNTUR,2002,Kharif     ,Cotton(lint),37,40,46,152978,462533
Andhra Pradesh,GUNTUR,2002,Kharif     ,Dry chillies,36,41,50,41126,193539
Andhra Pradesh,GUNTUR,2002,Kharif     ,Groundnut,37,42,55,235,263
Andhra Pradesh,GUNTUR,2002,Kharif     ,Jowar,36,40,54,202,112
Andhra Pradesh,GUNTUR,2002,Kharif     ,Maize,34,45,52,1617,5786
Andhra Pradesh,GUNTUR,2002,Kharif     ,Moong(Green Gram),34,55,62,3852,1938
Andhra Pradesh,GUNTUR,2002,Kharif     ,Onion,35,50,59,1327,24880
Andhra Pradesh,GUNTUR,2002,Kharif     ,Rice,25,55,55,288879,892636
Andhra Pradesh,GUNTUR,2002,Kharif     ,Sesamum,36,35,45,4263,499
Andhra Pradesh,GUNTUR,2002,Kharif     ,Soyabean,37,40,46,1533,845
Andhra Pradesh,GUNTUR,2002,Kharif     ,Urad,36,41,50,1243,428
Andhra Pradesh,GUNTUR,2002,Rabi       ,Dry chillies,37,42,55,327,712
Andhra Pradesh,GUNTUR,2002,Rabi       ,Gram,36,40,54,6350,9970
Andhra Pradesh,GUNTUR,2002,Rabi       ,Groundnut,34,45,52,4834,16262
Andhra Pradesh,GUNTUR,2002,Rabi       ,Jowar,34,55,62,2449,12806
Andhra Pradesh,GUNTUR,2002,Rabi       ,Maize,35,50,59,22565,237023
Andhra Pradesh,GUNTUR,2002,Rabi       ,Moong(Green Gram),25,55,55,1913,1234
Andhra Pradesh,GUNTUR,2002,Rabi       ,Onion,36,35,45,372,5986
Andhra Pradesh,GUNTUR,2002,Rabi       ,Ragi,37,40,46,40,75
Andhra Pradesh,GUNTUR,2002,Rabi       ,Rapeseed &Mustard,36,41,50,1083,73
Andhra Pradesh,GUNTUR,2002,Rabi       ,Rice,37,42,55,31434,111559
Andhra Pradesh,GUNTUR,2002,Rabi       ,Sesamum,36,40,54,363,83
Andhra Pradesh,GUNTUR,2002,Rabi       ,Urad,34,45,52,100125,78298
Andhra Pradesh,GUNTUR,2002,Whole Year ,Banana,34,55,62,6263,164925
Andhra Pradesh,GUNTUR,2002,Whole Year ,Cashewnut,35,50,59,159,42
Andhra Pradesh,GUNTUR,2002,Whole Year ,Coconut ,25,55,55,222,1941072
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sugarcane,36,35,45,1953,138788
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sunflower,37,40,46,332,377
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sweet potato,36,41,50,60,582
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tobacco,37,42,55,3110,5759
Andhra Pradesh,GUNTUR,2002,Whole Year ,Turmeric,36,40,54,5219,34127
